EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,DATETIME,TIME,LATITUDE,LONGITUDE,DEPTH,CTDRAW,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,CCL4,CCL4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,FCO2,FCO2_FLAG_W,FCO2TMP,PH_TOT,PH_TOT_FLAG_W,PH_TMP,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,DELC13,DELC13_FLAG_W,THETA,REFTMP,REFTMP_FLAG_W
33RO20100308, A13.5,3,1,7,11705,2,20100314,2010-03-14 21:22,2122,-52.9995,0.1452,2548,1302.1,1302.1,1.1188,34.7165,2,34.7173,2,200.8,2,201.3,2,106.97,2,31.78,2,0.03,2,2.19,2,,9,,9,,9,,9,2254.7,2,2355.3,2,1079.1,2,20,7.6061,2,25,39.51,2,33.58,2,,9,,9,,9,,9,,,9,1.046,1.1185,2
33RO20100308, A13.5,3,1,6,11029,2,20100314,2010-03-14 21:22,2122,-52.9995,0.1452,2548,1500.8,1500.8,0.9282,34.7069,2,34.7091,2,202.9,2,203.6,2,112.11,2,32.04,2,0.02,2,2.23,2,0.353,2,0.173,2,0,2,0.5,3,2255.2,2,2352.4,2,,9,,7.6019,2,25,39.09,2,33.88,2,,9,,9,,9,,9,,,9,0.8441,0.9281,2
33RO20100308, A13.5,3,1,5,11704,2,20100314,2010-03-14 21:22,2122,-52.9995,0.1452,2548,1700.4,1700.4,0.7847,34.7009,2,34.7018,2,205.6,2,205.7,6,116.36,2,32.2,2,0.01,2,2.23,2,0.364,2,0.179,2,0,2,0.515,3,2255.7,2,2354,2,1093.8,2,20,7.6011,2,25,38.47,2,33.82,2,,9,,9,,9,,9,,,9,0.6885,0.7834,2
33RO20100308, A13.5,3,1,4,11030,2,20100314,2010-03-14 21:22,2122,-52.9995,0.1452,2548,1902.1,1902.1,0.6432,34.6956,2,34.6959,2,207.8,2,207.7,2,121.25,2,32.53,2,0.02,2,2.25,2,0.371,2,0.181,2,0,2,0.544,3,2257.8,2,2353.8,2,,9,,7.5996,2,25,38.24,2,34.39,2,,9,,9,,9,,9,,,9,0.5346,0.643,2
33RO20100308, A13.5,3,1,3,11703,2,20100314,2010-03-14 21:22,2122,-52.9995,0.1452,2548,2100.8,2100.8,0.5512,34.6905,2,34.6909,2,209.2,2,209.2,2,124.31,2,32.57,2,0.01,2,2.25,2,,9,,9,,9,,9,2258.9,2,2354,2,,9,,7.5969,2,25,38.11,2,34.21,2,,9,,9,,9,,9,,,9,0.4293,0.5511,2
33RO20100308, A13.5,3,1,2,11702,2,20100314,2010-03-14 21:22,2122,-52.9995,0.1452,2548,2302.2,2302.2,0.5094,34.689,2,34.6892,2,210.3,2,210.3,2,128.11,2,32.75,2,0.03,2,2.27,2,0.39,6,0.187,6,0,6,0.579,3,2258.7,2,2356.7,2,,9,,7.5985,2,25,38.43,2,34.62,2,,9,,9,,9,,9,,,9,0.3727,0.5091,2
33RO20100308, A13.5,3,1,1,11701,2,20100314,2010-03-14 21:22,2122,-52.9995,0.1452,2548,2561.1,2561.1,0.4603,34.6861,2,34.6889,2,210.7,2,210.7,2,133.39,2,32.83,2,0.03,2,2.27,2,0.4,2,0.191,2,0,2,0.585,3,2260.9,6,2355.1,2,,9,,7.596,2,25,38.44,2,34.49,2,,9,,9,,9,,9,,,9,0.3039,0.4598,2
33RO20100308, A13.5,4,1,24,11714,2,20100315,2010-03-15 2:52,252,-52.5102,0.2515,2801,5.5,5.5,3.2726,33.6892,2,33.6894,2,324.7,2,316.1,4,8.76,2,22.28,2,0.28,2,1.45,2,5.318,2,2.873,2,2.449,2,6.778,3,2133.6,6,2279,6,727,2,20,7.7501,2,25,,9,,9,,9,,9,,9,-79.4,2,2.5,1.74,2,3.2723,3.2721,2
33RO20100308, A13.5,4,1,23,11713,2,20100315,2010-03-15 2:52,252,-52.5102,0.2515,2801,39.6,39.6,3.2737,33.6894,2,33.6886,2,322.7,2,324.1,2,8.78,2,22.14,2,0.28,2,1.46,2,5.307,2,2.88,2,2.496,2,6.581,3,2133.7,2,2278.2,2,719.9,2,20,7.7509,2,25,,9,,9,,9,,9,,9,-86.8,2,2.6,1.75,2,3.2713,3.2731,2
33RO20100308, A13.5,4,1,22,11712,2,20100315,2010-03-15 2:52,252,-52.5102,0.2515,2801,73.3,73.3,3.2674,33.6903,2,33.6897,2,323.6,2,324.2,2,9.02,2,22.35,2,0.28,2,-9,9,5.294,2,2.88,2,2.456,2,6.393,3,2133.1,2,2281.1,2,731.3,6,20,7.7507,2,25,,9,,9,,9,,9,,9,-82.9,2,2.6,1.64,2,3.2629,3.2698,2
33RO20100308, A13.5,4,1,21,11010,2,20100315,2010-03-15 2:52,252,-52.5102,0.2515,2801,98.9,98.9,3.2194,33.6928,2,33.6949,2,324.3,2,323.3,2,9.72,2,22.43,2,0.28,2,1.49,2,5.312,2,2.868,2,2.449,2,6.586,3,2133.6,2,2276.9,3,742.4,2,20,7.747,2,25,,9,,9,,9,,9,,9,-82.3,2,2.6,1.74,2,3.2134,3.2318,2
33RO20100308, A13.5,4,1,20,11715,2,20100315,2010-03-15 2:52,252,-52.5102,0.2515,2801,132.2,132.2,1.0431,33.9736,2,33.9576,2,283.8,2,290.5,2,37.36,2,30.05,2,0.07,2,2.15,2,,5,,5,,5,,5,2187.5,2,2290.7,2,998,2,20,7.6255,2,25,,9,,9,,9,,9,,9,-89.2,2,2.5,1.12,2,1.0373,1.0414,2
33RO20100308, A13.5,4,1,19,11007,2,20100315,2010-03-15 2:52,252,-52.5102,0.2515,2801,160.6,160.6,1.2113,34.149,2,34.1482,2,248.7,2,248.4,2,51,2,32.75,2,0.02,2,2.3,2,3.878,2,2.019,2,1.531,2,4.457,3,2213,2,2301.2,2,1127.8,2,20,7.5811,2,25,,9,,9,,9,,9,,9,-102.7,2,2.6,0.79,2,1.2039,1.2124,2
33RO20100308, A13.5,4,1,18,11710,2,20100315,2010-03-15 2:52,252,-52.5102,0.2515,2801,193.1,193.1,1.5043,34.2953,2,34.2912,2,215,2,216.6,2,60.86,2,34.49,2,0.02,2,2.4,2,2.923,2,1.495,2,0.993,2,3.236,3,2231.8,2,2310.1,2,1219.6,2,20,7.551,2,25,,9,,9,,9,,9,,9,-114.7,2,2.6,0.61,2,1.4949,1.4988,2
33RO20100308, A13.5,4,1,17,11023,2,20100315,2010-03-15 2:52,252,-52.5102,0.2515,2801,222.6,222.6,1.7021,34.3754,2,34.3699,2,200.1,2,198.7,2,66.22,6,35.18,6,0.02,6,2.46,6,2.318,2,1.176,2,0.759,2,2.684,3,2242,2,2315,2,1269.4,2,20,7.5384,2,25,,9,,9,,9,,9,,9,-121.7,2,2.5,0.4,2,1.6908,1.703,2
33RO20100308, A13.5,4,1,16,11709,2,20100315,2010-03-15 2:52,252,-52.5102,0.2515,2801,253.4,253.4,1.8342,34.4321,2,34.4309,2,188.8,2,186.6,2,70.38,6,35.4,6,0,6,2.51,6,1.829,2,0.926,2,0.556,2,2.111,3,2248.1,2,2320.6,6,1279.2,2,20,7.5343,2,25,,9,,9,,9,,9,,9,-134.3,2,2.5,0.49,2,1.8209,1.8347,2
33RO20100308, A13.5,4,1,15,11006,2,20100315,2010-03-15 2:52,252,-52.5102,0.2515,2801,351.4,351.4,2.0238,34.5605,2,34.5606,2,173.1,2,172.2,2,79.4,6,34.87,6,0.02,6,2.44,6,0.932,2,0.468,2,0.226,2,1.164,3,2257.2,2,2335,2,1268.7,2,20,7.5406,2,25,,9,,9,,9,,9,,9,-144.3,2,2.4,0.34,2,2.0045,2.0234,2
33RO20100308, A13.5,4,1,14,11708,2,20100315,2010-03-15 2:52,252,-52.5102,0.2515,2801,444.6,444.6,2.0157,34.6181,2,34.6179,2,172.9,2,172.5,2,83.15,2,34.14,2,0.01,2,2.36,2,0.662,2,0.334,2,0.135,2,0.868,3,2258.8,2,2340.7,2,1228,2,20,7.5527,2,25,,9,,9,,9,,9,,9,-153.8,2,2.4,0.54,2,1.9909,2.015,2
33RO20100308, A13.5,4,1,13,11031,2,20100315,2010-03-15 2:52,252,-52.5102,0.2515,2801,545,545,1.9971,34.6636,2,34.6636,2,176.3,2,187.2,4,85.34,2,33.28,2,0.01,2,2.31,2,0.469,2,0.239,2,0.184,2,0.64,3,2256.3,2,2346.4,2,1185,2,20,7.5701,2,25,,9,,9,,9,,9,,9,-154.9,2,2.4,0.44,2,1.9663,1.9973,2
33RO20100308, A13.5,4,1,12,11027,2,20100315,2010-03-15 2:52,252,-52.5102,0.2515,2801,645.8,645.8,1.9533,34.6882,2,34.6882,2,180.7,2,180.1,2,86.74,2,32.66,2,0.01,2,2.26,2,0.394,2,0.198,2,0.109,2,0.562,3,2255.5,2,2344,2,1148.8,2,20,7.5815,2,25,,9,,9,,9,,9,,9,-157,2,2.4,0.46,2,1.9164,1.9525,2
33RO20100308, A13.5,4,1,11,11707,2,20100315,2010-03-15 2:52,252,-52.5102,0.2515,2801,751.7,751.7,1.8865,34.7081,2,34.7083,2,184.6,2,184.5,2,88.25,2,32.12,2,0.01,2,2.22,2,0.342,2,0.173,2,0.231,3,0.489,3,2252,2,2348.8,2,1122.8,2,20,7.5903,2,25,,9,,9,,9,,9,,9,-152.2,2,3.8,0.58,2,1.8433,1.8858,2
33RO20100308, A13.5,4,1,10,11003,2,20100315,2010-03-15 2:52,252,-52.5102,0.2515,2801,850.1,850.1,1.8398,34.7232,2,34.7233,2,187.9,2,189.4,2,88.82,2,31.6,2,0.01,2,2.17,2,0.294,2,0.151,2,0.054,2,0.431,3,2252,2,2348.4,2,1095.1,2,20,7.6007,2,25,,9,,9,,9,,9,,9,-156.5,2,2.6,0.49,2,1.7906,1.8392,2
33RO20100308, A13.5,4,1,9,11706,2,20100315,2010-03-15 2:52,252,-52.5102,0.2515,2801,950.9,950.9,1.7818,34.7316,2,34.7316,2,192.4,2,192.5,2,89.34,2,31.09,2,0,2,2.15,2,0.272,2,0.14,2,0.115,2,0.447,3,2250.3,2,2349.6,2,1081.3,2,20,7.6062,2,25,,9,,9,,9,,9,,9,-160,2,2.5,0.49,2,1.7264,1.7823,2
33RO20100308, A13.5,4,1,8,11033,2,20100315,2010-03-15 2:52,252,-52.5102,0.2515,2801,1150.6,1150.6,1.5649,34.733,2,34.7325,2,196,2,196.4,2,94.66,2,31.38,2,0.01,2,2.19,2,0.272,2,0.137,2,0.086,2,0.419,3,2251.1,2,2353.6,2,1070.3,2,20,7.6109,2,25,,9,,9,,9,,9,,9,-158.7,2,2.6,0.52,2,1.4979,1.5647,2
33RO20100308, A13.5,4,1,7,11705,2,20100315,2010-03-15 2:52,252,-52.5102,0.2515,2801,1348.2,1348.2,1.3413,34.7254,2,34.7259,2,198,2,199.1,2,101.06,2,31.39,2,0.01,2,2.2,2,0.286,2,0.144,2,0,2,0.759,3,2253.3,2,2355.1,2,1072.5,2,20,7.6088,2,25,,9,,9,,9,,9,,9,-160.6,2,2.4,0.48,2,1.263,1.3405,2
33RO20100308, A13.5,4,1,6,11029,2,20100315,2010-03-15 2:52,252,-52.5102,0.2515,2801,1552.1,1552.1,1.148,34.7168,2,34.717,2,201.4,2,201.5,2,106.34,2,32.07,2,0.01,2,2.22,2,0.31,2,0.153,2,0.047,2,0.795,3,2256,2,2357.4,2,1077.5,2,20,7.6064,2,25,,9,,9,,9,,9,,9,-160.4,2,2.4,0.48,2,1.0577,1.1472,2
33RO20100308, A13.5,4,1,5,11704,2,20100315,2010-03-15 2:52,252,-52.5102,0.2515,2801,1846.4,1846.4,0.8635,34.7048,2,34.7051,2,205.2,2,205.1,2,113.72,2,32.04,2,0,2,2.24,2,0.357,2,0.175,2,0.067,2,0.541,3,2258,2,2355.6,2,1087.4,6,20,7.6029,2,25,,9,,9,,9,,9,,9,-163.1,2,2.4,0.47,2,0.7557,0.8643,2
33RO20100308, A13.5,4,1,4,11030,2,20100315,2010-03-15 2:52,252,-52.5102,0.2515,2801,2153.7,2153.7,0.6703,34.696,2,34.6966,2,209.1,2,208,2,120.01,6,32.34,6,0,6,2.25,6,0.374,2,0.182,2,0.098,2,0.619,3,2258.9,2,2352.9,2,1093.4,2,20,7.6007,2,25,,9,,9,,9,,9,,9,-157.6,2,2.4,0.46,2,0.5424,0.6699,2
33RO20100308, A13.5,4,1,3,11703,2,20100315,2010-03-15 2:52,252,-52.5102,0.2515,2801,2451.6,2451.6,0.5512,34.6904,2,34.691,2,209.9,2,209.8,6,126.57,6,32.64,6,0.01,6,2.28,6,0.38,2,0.184,2,0.11,2,0.855,3,2260.1,2,2357.8,2,1099.4,2,20,7.5978,2,25,,9,,9,,9,,9,,9,-160.5,2,3,0.47,2,0.4019,0.551,2
33RO20100308, A13.5,4,1,2,11702,2,20100315,2010-03-15 2:52,252,-52.5102,0.2515,2801,2702.3,2702.3,0.4963,34.6875,2,34.688,2,211.2,2,210.9,2,130.94,6,32.68,6,0,6,2.28,6,0.385,2,0.185,2,0.021,2,0.617,3,2260.8,2,2358.3,2,1102.6,2,20,7.5983,2,25,,9,,9,,9,,9,,9,-155.6,2,2.6,0.45,2,0.3274,0.495,2
33RO20100308, A13.5,4,1,1,11701,2,20100315,2010-03-15 2:52,252,-52.5102,0.2515,2801,2819.1,2819.1,0.4993,34.6871,2,34.6869,2,210.9,2,211.3,2,132.49,2,32.96,2,0.01,2,2.32,2,0.386,2,0.184,2,0.067,2,0.702,3,2261.6,6,2359.2,2,1097.3,2,20,7.5976,2,25,,9,,9,,9,,9,,9,-154.7,2,2.3,0.53,2,0.3204,0.4986,2
33RO20100308, A13.5,5,1,24,11714,2,20100315,2010-03-15 13:27,1327,-52.0087,0.338,3071,4.9,4.9,3.2675,33.6923,2,33.6922,2,326,2,325.8,2,7.68,2,21.97,2,0.28,2,1.39,2,5.327,2,2.896,2,2.537,2,6.733,3,2132.7,6,2282.2,6,717.8,2,20,7.7534,2,25,45.42,2,26.23,2,,9,,9,,9,,9,,,9,3.2672,3.2663,2
33RO20100308, A13.5,5,1,23,11713,2,20100315,2010-03-15 13:27,1327,-52.0087,0.338,3071,19.8,19.8,3.2671,33.6926,2,33.6923,2,326.7,2,325.9,2,7.69,2,21.94,2,0.29,2,1.39,2,5.366,2,2.894,2,2.564,2,6.827,3,2132.8,2,2276.1,2,709.6,2,20,7.7525,2,25,45.31,2,24.34,2,,9,,9,,9,,9,,,9,3.2659,3.2662,2
33RO20100308, A13.5,5,1,22,11712,2,20100315,2010-03-15 13:27,1327,-52.0087,0.338,3071,60.5,60.5,3.2608,33.6925,2,33.6907,2,326,2,325.1,2,7.65,2,22.02,2,0.28,2,1.41,2,5.333,2,2.9,6,2.514,6,6.588,3,2133.1,2,2275.7,2,725.9,2,20,7.7526,2,25,42.83,2,24.46,2,,9,,9,,9,,9,,,9,3.2571,3.2594,2
33RO20100308, A13.5,5,1,21,11010,2,20100315,2010-03-15 13:27,1327,-52.0087,0.338,3071,114.6,114.6,1.3959,33.8441,2,33.8471,2,311.6,2,311.5,2,29.04,2,26.49,2,0.17,2,1.94,2,5.51,2,2.947,2,2.518,2,6.725,3,2168.6,2,2283,2,894.3,2,20,7.6654,2,25,41.34,2,29.04,2,,9,,9,,9,,9,,,9,1.3906,1.3892,2
33RO20100308, A13.5,5,1,20,11715,2,20100315,2010-03-15 13:27,1327,-52.0087,0.338,3071,145.8,145.8,0.5574,34.0262,2,34.0258,2,279.9,2,280.8,2,50.19,2,30.9,2,0.03,2,2.16,2,4.751,2,2.478,2,2.092,2,5.803,3,2199.9,2,2293.8,2,1049.4,6,20,7.6046,2,25,40.8,2,32.93,2,,9,,9,,9,,9,,,9,0.5516,0.5561,2
33RO20100308, A13.5,5,1,19,11007,2,20100315,2010-03-15 13:27,1327,-52.0087,0.338,3071,174.8,174.8,0.7233,34.1517,2,34.1506,2,254.4,2,254.6,6,57.58,2,32.4,2,0.02,2,2.27,2,3.981,2,2.08,2,1.597,2,4.762,3,2215.4,2,2302,2,1131.8,2,20,7.5782,2,25,40.06,2,34.15,2,,9,,9,,9,,9,,,9,0.716,0.7221,2
33RO20100308, A13.5,5,1,18,11710,2,20100315,2010-03-15 13:27,1327,-52.0087,0.338,3071,211.3,211.3,1.052,34.2886,2,34.2803,2,225.6,2,226.7,2,65.59,2,33.75,2,0.01,2,2.37,2,3.162,2,1.615,2,1.19,2,3.73,3,2230.9,2,2311.3,2,1205,2,20,7.5549,2,25,39.61,2,35.64,2,,9,,9,,9,,9,,,9,1.0424,1.0438,2
33RO20100308, A13.5,5,1,17,11023,2,20100315,2010-03-15 13:27,1327,-52.0087,0.338,3071,240.2,240.2,1.4385,34.4008,2,34.3993,2,203.5,2,200,2,72.08,2,34.82,2,0.01,2,2.43,2,2.039,3,1.142,2,0.822,2,1.587,3,2243.9,2,2317.5,2,1260.7,2,20,7.5372,2,25,39.75,2,37.05,2,,9,,9,,9,,9,,,9,1.4268,1.4392,2
33RO20100308, A13.5,5,1,16,11709,2,20100315,2010-03-15 13:27,1327,-52.0087,0.338,3071,300,300,1.7684,34.506,2,34.5025,2,180.5,2,180.3,2,78.3,2,35.2,2,0.01,2,2.46,2,,5,,5,,5,,5,2253.7,2,2326.4,2,1286.8,2,20,7.5297,2,25,39.96,2,36.82,2,,9,,9,,9,,9,,,9,1.7527,1.7656,2
33RO20100308, A13.5,5,1,15,11006,2,20100315,2010-03-15 13:27,1327,-52.0087,0.338,3071,400.2,400.2,1.8823,34.5906,2,34.5889,2,175.1,2,176.1,2,83.77,2,34.48,2,0.01,2,2.41,2,0.877,2,0.452,2,0.283,2,0.742,3,2257.7,6,2335.6,6,1252.9,2,20,7.5413,2,25,39.47,2,37.25,2,,9,,9,,9,,9,,,9,1.8606,1.8815,2
33RO20100308, A13.5,5,1,14,11708,2,20100315,2010-03-15 13:27,1327,-52.0087,0.338,3071,502,502,1.8326,34.6275,2,34.6256,2,177.2,2,176.1,2,86.87,2,33.92,2,0.01,2,2.39,2,0.748,2,0.377,2,0.184,2,0.671,3,2259.1,2,2339.6,2,1224.7,2,20,7.5514,2,25,38.86,2,35.76,2,,9,,9,,9,,9,,,9,1.8051,1.832,2
33RO20100308, A13.5,5,1,13,11031,2,20100315,2010-03-15 13:27,1327,-52.0087,0.338,3071,600.4,600.4,1.813,34.6663,2,34.6654,2,179.5,2,179.3,2,89.15,2,33.08,2,0,2,2.31,2,0.372,3,0.28,2,0.237,2,0.436,3,2257.9,2,2343.9,2,1184.8,2,20,7.5652,2,25,39.57,2,34.69,2,,9,,9,,9,,9,,,9,1.7797,1.8125,2
33RO20100308, A13.5,5,1,12,11027,2,20100315,2010-03-15 13:27,1327,-52.0087,0.338,3071,699.5,699.5,1.7937,34.6911,2,34.6896,2,182.6,4,203.3,4,90.46,2,32.57,2,0.01,2,2.27,2,0.43,2,0.228,2,0.106,2,0.371,3,2255.5,2,2347.1,2,1150,2,20,7.577,2,25,40.03,2,34.36,2,,9,,9,,9,,9,,,9,1.7544,1.7934,2
33RO20100308, A13.5,5,1,11,11707,2,20100315,2010-03-15 13:27,1327,-52.0087,0.338,3071,800.4,800.4,1.7304,34.7092,2,34.7073,2,186.9,2,188,2,91.66,2,32.05,2,0,2,2.23,2,0.34,2,0.202,2,0.08,2,0.312,3,2252.9,2,2348.6,2,1125.8,2,20,7.5885,2,25,39.7,2,34.28,2,,9,,9,,9,,9,,,9,1.6851,1.7297,2
33RO20100308, A13.5,5,1,10,11003,2,20100315,2010-03-15 13:27,1327,-52.0087,0.338,3071,902.4,902.4,1.6504,34.7195,2,34.7179,2,190.2,2,191.1,2,93.3,2,31.59,2,0.01,2,2.21,2,0.267,3,0.179,2,0.07,2,0.3,3,2251.9,2,2348.9,2,1105.9,2,20,7.5956,2,25,39.82,2,33.22,2,,9,,9,,9,,9,,,9,1.5991,1.6501,2
33RO20100308, A13.5,5,1,9,11706,2,20100315,2010-03-15 13:27,1327,-52.0087,0.338,3071,1050.6,1050.6,1.5362,34.7258,2,34.7245,2,195,2,194.9,2,95.68,2,31.31,2,0,2,2.19,2,0.324,2,0.164,2,0.083,2,0.322,3,2250.4,2,2350.6,2,1082.1,2,20,7.6018,2,25,39.84,2,32.91,2,,9,,9,,9,,9,,,9,1.4762,1.5361,2
33RO20100308, A13.5,5,1,8,11033,2,20100315,2010-03-15 13:27,1327,-52.0087,0.338,3071,1250.7,1250.7,1.3593,34.7234,2,34.7196,2,197.2,2,198.3,6,100.3,6,31.39,6,0,6,2.18,6,0.325,2,0.159,2,0.036,2,0.338,3,2251.8,2,2352.4,2,1078.9,2,20,7.6034,2,25,39.44,2,33.37,2,,9,,9,,9,,9,,,9,1.2875,1.3594,2
33RO20100308, A13.5,5,1,7,11705,9,20100315,2010-03-15 13:27,1327,-52.0087,0.338,3071,1450.1,1450.1,1.1774,34.7175,2,,9,200.3,2,,9,-9,9,-9,9,-9,9,-9,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,9,,9,,9,,9,,9,,,9,1.0939,1.1767,2
33RO20100308, A13.5,5,1,6,11029,9,20100315,2010-03-15 13:27,1327,-52.0087,0.338,3071,1701.5,1701.5,0.9501,34.7094,2,,9,203.5,2,,9,-9,9,-9,9,-9,9,-9,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,9,,9,,9,,9,,9,,,9,0.8516,0.9485,2
33RO20100308, A13.5,5,1,5,11704,2,20100315,2010-03-15 13:27,1327,-52.0087,0.338,3071,2002,2002,0.7252,34.6995,2,34.6981,2,206.6,2,206.9,2,117.92,6,32.2,6,0.01,6,2.26,6,0.373,2,0.171,2,0,2,0.416,3,2256.6,2,2357,2,1091.9,2,20,7.5983,2,25,39.64,2,33.99,2,,9,,9,,9,,9,,,9,0.6079,0.7248,2
33RO20100308, A13.5,5,1,4,11030,2,20100315,2010-03-15 13:27,1327,-52.0087,0.338,3071,2300.6,2300.6,0.5824,34.6931,2,34.6917,2,209.7,2,209.7,2,123.98,6,32.48,6,0,6,2.27,6,0.386,2,0.176,2,0.04,2,0.442,3,2257.7,2,2356.6,2,1096.9,2,20,7.5962,2,25,39.35,2,34.23,2,,9,,9,,9,,9,,,9,0.4446,0.5821,2
33RO20100308, A13.5,5,1,3,11703,2,20100315,2010-03-15 13:27,1327,-52.0087,0.338,3071,2600.4,2600.4,0.5027,34.6884,2,34.6866,2,210.9,2,210.6,2,130.28,6,32.62,6,0,6,2.28,6,0.392,2,0.178,6,0,2,0.335,3,2259.1,2,2357.3,2,1100.9,6,20,7.5949,2,25,39.26,2,34.01,2,,9,,9,,9,,9,,,9,0.3422,0.502,2
33RO20100308, A13.5,5,1,2,11702,2,20100315,2010-03-15 13:27,1327,-52.0087,0.338,3071,2801.3,2801.3,0.4848,34.6869,2,34.6873,2,211.6,2,210.7,2,134.55,6,32.66,6,0.01,6,2.29,6,0.396,2,0.182,2,0,2,0.434,3,2259.9,2,2354.4,2,1106.8,2,20,7.5932,2,25,38.94,2,33.92,2,,9,,9,,9,,9,,,9,0.3077,0.484,2
33RO20100308, A13.5,5,1,1,11701,2,20100315,2010-03-15 13:27,1327,-52.0087,0.338,3071,3086.9,3086.9,0.4957,34.6863,2,34.6863,2,210.9,2,210.5,2,138.52,6,32.74,6,0.01,6,2.29,6,0.402,2,0.179,2,0.02,2,0.459,3,2261.6,6,2360.4,6,1117.3,2,20,7.593,2,25,39.89,2,34.14,2,,9,,9,,9,,9,,,9,0.2933,0.4952,2
33RO20100308, A13.5,6,1,24,11714,2,20100315,2010-03-15 19:38,1938,-51.5002,0.3478,2406,6,6,3.9911,33.7283,2,33.7277,2,319.6,2,319.7,2,6.96,2,21.16,2,0.27,2,1.51,2,5.172,2,2.799,2,2.277,2,6.874,3,2132.4,6,2279.2,6,699.5,2,20,7.7621,2,25,,9,,9,,9,,9,,9,,9,,,9,3.9907,3.9904,2
33RO20100308, A13.5,6,1,23,11713,2,20100315,2010-03-15 19:38,1938,-51.5002,0.3478,2406,41,41,3.9901,33.7287,2,33.7291,2,317.5,2,319.6,2,6.97,6,21.16,6,0.26,6,1.5,6,5.248,2,2.8,2,2.411,2,6.882,3,2131.6,2,2276.5,2,,9,,7.7619,2,25,,9,,9,,9,,9,,9,,9,,,9,3.9874,3.9899,2
33RO20100308, A13.5,6,1,22,11712,2,20100315,2010-03-15 19:38,1938,-51.5002,0.3478,2406,69.5,69.5,3.982,33.7285,2,33.7285,2,318.3,2,318.6,2,6.92,6,21.16,6,0.26,6,1.49,6,5.199,2,2.79,2,2.304,2,6.747,3,2131.6,2,2275.7,2,698.3,2,20,7.7609,2,25,,9,,9,,9,,9,,9,,9,,,9,3.9773,3.9814,2
33RO20100308, A13.5,6,1,21,11010,2,20100315,2010-03-15 19:38,1938,-51.5002,0.3478,2406,99.4,99.4,3.9727,33.7277,2,33.7304,2,319.3,2,319,2,7.25,2,21.33,2,0.27,2,1.59,2,5.213,2,2.796,2,2.373,2,6.696,3,2132.7,2,,5,704.3,2,20,7.7593,2,25,,9,,9,,9,,9,,9,,9,,,9,3.966,3.9739,2
33RO20100308, A13.5,6,1,20,11715,2,20100315,2010-03-15 19:38,1938,-51.5002,0.3478,2406,130.1,130.1,1.6141,33.9054,2,33.9129,2,306.9,2,307.8,2,26.16,2,27.43,2,0.12,2,1.99,2,5.345,6,2.86,6,2.27,6,6.858,3,2173.2,2,2293.5,2,900.5,2,20,7.6611,2,25,,9,,9,,9,,9,,9,,9,,,9,1.6078,1.6172,2
33RO20100308, A13.5,6,1,19,11007,2,20100315,2010-03-15 19:38,1938,-51.5002,0.3478,2406,160.1,160.1,1.101,34.0146,2,34.0181,2,287.6,2,286.6,2,36.52,2,30.33,2,0.03,2,2.18,2,4.999,2,2.607,2,1.999,2,5.714,3,2191,2,2294.7,2,1009.3,2,20,7.6213,2,25,,9,,9,,9,,9,,9,,9,,,9,1.0938,1.1004,2
33RO20100308, A13.5,6,1,18,11710,2,20100315,2010-03-15 19:38,1938,-51.5002,0.3478,2406,192.3,192.3,1.3985,34.1715,2,34.1704,2,249.6,2,247.1,6,47.85,2,32.73,2,0.02,2,2.32,2,3.904,2,1.994,2,1.353,2,4.602,3,2213,2,2298.7,2,1122,2,20,7.5799,2,25,,9,,9,,9,,9,,9,,9,,,9,1.3893,1.3978,2
33RO20100308, A13.5,6,1,17,11023,2,20100315,2010-03-15 19:38,1938,-51.5002,0.3478,2406,220.8,220.8,1.6858,34.2993,2,34.2945,2,213.8,2,215.1,2,58.01,2,34.48,2,0.02,2,2.43,2,2.91,2,1.467,2,0.988,2,3.5,3,2232,2,2308.4,2,1212.7,2,20,7.5503,2,25,,9,,9,,9,,9,,9,,9,,,9,1.6746,1.6796,2
33RO20100308, A13.5,6,1,16,11709,2,20100315,2010-03-15 19:38,1938,-51.5002,0.3478,2406,250.2,250.2,1.8372,34.3684,2,34.3671,2,198,2,198.2,2,63.89,2,35.12,2,0.02,2,2.53,3,2.326,2,1.148,2,0.75,2,2.758,3,2240.8,2,2313.1,2,1250,2,20,7.5393,2,25,,9,,9,,9,,9,,9,,9,,,9,1.8241,1.8363,2
